Name,Date,Open,High,Low,Close,Volume
SP500,20100423,1207.87,1217.28,1205.10,1217.28,0
SP500,20100426,1217.07,1219.80,1211.07,1212.05,0
SP500,20100427,1209.92,1211.38,1181.62,1183.71,0
SP500,20100428,1184.59,1195.05,1181.81,1191.36,0
SP500,20100429,1193.30,1209.36,1193.30,1206.78,0
SP500,20100430,1206.77,1207.99,1186.32,1186.69,0
SP500,20100503,1188.58,1205.13,1188.58,1202.26,0
SP500,20100504,1197.50,1197.50,1168.12,1173.60,0
SP500,20100505,1169.24,1175.95,1158.15,1165.87,0
SP500,20100506,1164.38,1167.58,1065.79,1128.15,0
SP500,20100507,1127.04,1135.13,1094.15,1110.88,0
SP500,20100510,1122.27,1163.85,1122.27,1159.73,0
SP500,20100511,1156.39,1170.48,1147.71,1155.79,0
SP500,20100512,1155.43,1172.87,1155.43,1171.67,0
SP500,20100513,1170.04,1173.57,1156.14,1157.44,0
SP500,20100514,1157.19,1157.19,1126.14,1135.68,0
SP500,20100517,1136.52,1141.88,1114.96,1136.94,0
SP500,20100518,1138.78,1148.66,1117.20,1120.80,0
SP500,20100519,1119.57,1124.27,1100.66,1115.05,0
SP500,20100520,1107.34,1107.34,1071.58,1071.59,0
SP500,20100521,1067.26,1090.16,1055.90,1087.69,0
SP500,20100524,1084.78,1089.95,1072.70,1073.65,0
SP500,20100525,1067.42,1074.75,1040.78,1074.03,0
SP500,20100526,1075.51,1090.75,1065.59,1067.95,0
SP500,20100527,1074.27,1103.52,1074.27,1103.06,0
SP500,20100528,1102.59,1102.59,1084.78,1089.41,0
SP500,20100601,1087.30,1094.77,1069.89,1070.71,0
SP500,20100602,1073.01,1098.56,1072.03,1098.38,0
SP500,20100603,1098.82,1105.67,1091.81,1102.83,0
SP500,20100604,1098.43,1098.43,1060.50,1064.88,0
SP500,20100607,1065.84,1071.36,1049.86,1050.47,0
SP500,20100608,1050.81,1063.15,1042.17,1062.00,0
SP500,20100609,1062.75,1077.74,1052.25,1055.69,0
SP500,20100610,1058.77,1087.85,1058.77,1086.84,0
SP500,20100611,1082.65,1092.25,1077.12,1091.60,0
SP500,20100614,1095.00,1105.91,1089.03,1089.63,0
SP500,20100615,1091.21,1115.59,1091.21,1115.23,0
SP500,20100616,1114.02,1118.74,1107.13,1114.61,0
SP500,20100617,1115.98,1117.72,1105.87,1116.04,0
SP500,20100618,1116.16,1121.01,1113.93,1117.51,0
SP500,20100621,1122.79,1131.23,1108.24,1113.20,0
SP500,20100622,1113.90,1118.50,1094.18,1095.31,0
SP500,20100623,1095.57,1099.64,1085.31,1092.04,0
SP500,20100624,1090.93,1090.93,1071.60,1073.69,0
SP500,20100625,1075.10,1083.56,1067.89,1076.76,0
SP500,20100628,1077.50,1082.60,1071.45,1074.57,0
