Name,Date,Open,High,Low,Close,Volume
DAX,20081209,4673.52,4850.39,4622.24,4779.11,0
DAX,20081210,4810.48,4839.14,4742.90,4804.88,0
DAX,20081211,4791.56,4822.21,4710.04,4767.20,0
DAX,20081212,4660.05,4699.06,4521.52,4663.37,0
DAX,20081215,4718.39,4773.32,4627.46,4654.82,0
DAX,20081216,4663.36,4758.27,4655.87,4729.91,0
DAX,20081217,4768.71,4784.41,4639.17,4708.38,0
DAX,20081218,4730.10,4784.72,4715.82,4756.40,0
DAX,20081219,4720.88,4785.32,4647.13,4696.70,0
DAX,20081222,4693.66,4701.11,4575.52,4639.02,0
DAX,20081223,4633.47,4718.60,4622.97,4629.38,0
DAX,20081229,4660.17,4732.85,4655.91,4704.86,0
DAX,20081230,4754.22,4810.41,4754.22,4810.20,0
DAX,20090102,4856.85,4974.73,4838.49,4973.07,0
DAX,20090105,5010.18,5034.85,4949.36,4983.99,0
DAX,20090106,4992.67,5111.02,4960.21,5026.31,0
DAX,20090107,5008.62,5010.97,4914.22,4937.47,0
DAX,20090108,4897.16,4917.62,4820.08,4879.91,0
DAX,20090109,4891.58,4932.66,4743.97,4783.89,0
DAX,20090112,4765.38,4791.96,4708.50,4719.62,0
DAX,20090113,4704.51,4704.51,4596.49,4636.94,0
DAX,20090114,4661.84,4670.84,4379.88,4422.35,0
DAX,20090115,4434.22,4451.32,4295.76,4336.73,0
DAX,20090116,4395.79,4474.86,4357.82,4366.28,0
DAX,20090119,4409.88,4452.57,4249.91,4316.14,0
DAX,20090120,4297.42,4382.11,4222.76,4239.85,0
DAX,20090121,4208.19,4313.69,4140.26,4261.15,0
DAX,20090122,4313.36,4368.47,4197.02,4219.42,0
DAX,20090123,4204.00,4222.01,4067.43,4178.94,0
DAX,20090126,4165.71,4371.52,4145.12,4326.87,0
DAX,20090127,4322.99,4360.79,4264.97,4323.42,0
DAX,20090128,4347.78,4533.70,4347.78,4518.72,0
DAX,20090129,4495.74,4501.44,4393.98,4428.11,0
DAX,20090130,4420.33,4454.39,4312.17,4338.35,0
DAX,20090202,4309.17,4309.19,4198.15,4271.04,0
DAX,20090203,4302.52,4385.44,4224.53,4374.96,0
DAX,20090204,4388.26,4545.52,4372.01,4492.79,0
DAX,20090205,4443.95,4519.44,4387.78,4510.49,0
DAX,20090206,4524.80,4657.06,4506.45,4644.63,0
DAX,20090209,4627.83,4688.59,4596.74,4666.82,0
DAX,20090210,4636.64,4649.23,4505.54,4505.54,0
DAX,20090211,4491.72,4539.22,4466.06,4530.09,0
DAX,20090212,4518.68,4518.68,4371.47,4407.56,0
DAX,20090213,4458.74,4508.72,4397.60,4413.39,0
DAX,20090216,4386.46,4421.78,4359.29,4366.64,0
DAX,20090217,4329.35,4329.70,4195.22,4216.60,0
DAX,20090218,4229.53,4255.39,4124.11,4204.96,0
DAX,20090219,4212.71,4275.09,4189.16,4215.21,0
DAX,20090220,4164.51,4167.05,4014.66,4014.66,0
DAX,20090223,4057.25,4111.52,3912.71,3936.45,0
DAX,20090224,3922.02,3932.59,3816.88,3895.75,0
DAX,20090225,3937.93,3977.77,3790.79,3846.21,0
DAX,20090226,3882.88,3989.63,3849.76,3942.62,0
DAX,20090227,3907.85,3907.85,3764.69,3843.74,0
DAX,20090302,3817.51,3821.97,3692.78,3710.07,0
DAX,20090303,3724.53,3755.88,3667.86,3690.72,0
DAX,20090304,3724.74,3891.71,3721.91,3890.94,0
DAX,20090305,3864.18,3864.18,3695.49,3695.49,0
DAX,20090306,3699.33,3769.13,3638.00,3666.41,0
DAX,20090309,3677.07,3706.32,3588.89,3692.03,0
DAX,20090310,3716.29,3908.14,3681.33,3886.98,0
DAX,20090311,3866.70,3994.80,3829.10,3914.10,0
DAX,20090312,3890.20,3971.20,3802.20,3956.20,0
DAX,20090313,3988.05,4053.84,3936.81,3953.60,0
DAX,20090316,3990.83,4063.02,3983.40,4044.54,0
DAX,20090317,4040.83,4046.42,3947.28,3987.77,0
DAX,20090318,4024.18,4066.69,3948.59,3996.32,0
DAX,20090319,4013.69,4137.80,4002.33,4043.46,0
DAX,20090320,4006.47,4081.73,3995.09,4068.74,0
DAX,20090323,4109.28,4184.77,4102.34,4176.37,0
DAX,20090324,4234.59,4239.74,4150.97,4187.36,0
DAX,20090325,4175.33,4262.23,4139.59,4223.29,0
DAX,20090326,4226.97,4262.96,4210.98,4259.37,0
DAX,20090327,4251.86,4272.12,4155.54,4203.55,0
DAX,20090330,4175.41,4175.45,3987.39,3989.23,0
DAX,20090331,4007.66,4091.66,4007.22,4084.76,0
DAX,20090401,4074.79,4148.66,3997.46,4131.07,0
DAX,20090402,4173.62,4404.62,4173.09,4381.92,0
DAX,20090403,4353.46,4456.30,4335.09,4384.99,0
DAX,20090406,4421.71,4457.19,4306.48,4349.81,0
DAX,20090407,4359.21,4379.33,4276.29,4322.50,0
DAX,20090408,4286.47,4377.35,4228.89,4357.92,0
DAX,20090409,4397.06,4510.74,4377.98,4491.12,0
DAX,20090414,4489.02,4583.91,4461.48,4557.01,0
DAX,20090415,4527.66,4559.28,4488.26,4549.79,0
DAX,20090416,4570.34,4644.84,4531.94,4609.46,0
DAX,20090417,4622.28,4686.29,4590.72,4676.84,0
DAX,20090420,4655.84,4667.65,4470.84,4486.30,0
DAX,20090421,4488.63,4542.92,4390.70,4501.63,0
DAX,20090422,4508.78,4594.88,4456.50,4594.42,0
DAX,20090423,4565.44,4609.17,4524.48,4538.21,0
DAX,20090424,4545.25,4674.73,4542.89,4674.32,0
DAX,20090427,4625.41,4712.97,4571.54,4694.07,0
DAX,20090428,4659.81,4661.20,4547.90,4607.42,0
DAX,20090429,4617.01,4722.11,4611.54,4704.56,0
DAX,20090430,4732.90,4837.22,4710.09,4769.45,0
DAX,20090504,4790.03,4908.88,4781.97,4902.45,0
DAX,20090505,4897.40,4928.03,4843.60,4853.03,0
DAX,20090506,4848.94,4945.54,4827.88,4880.71,0
DAX,20090507,4898.54,4980.30,4792.17,4804.10,0
DAX,20090508,4851.52,4965.88,4846.85,4913.90,0
DAX,20090511,4907.29,4917.73,4832.37,4866.91,0
DAX,20090512,4836.99,4926.69,4821.53,4854.11,0
DAX,20090513,4864.67,4881.25,4714.18,4727.61,0
DAX,20090514,4727.68,4744.62,4653.25,4738.47,0
DAX,20090515,4757.32,4776.64,4685.18,4737.50,0
DAX,20090518,4702.81,4858.65,4655.53,4851.96,0
DAX,20090519,4874.84,5005.45,4874.84,4959.62,0
DAX,20090520,4954.35,5060.76,4949.85,5038.94,0
DAX,20090521,4997.49,4997.49,4874.97,4900.67,0
DAX,20090522,4904.67,4964.68,4868.56,4918.75,0
DAX,20090525,4936.04,4942.14,4829.90,4918.45,0
DAX,20090526,4891.29,4994.05,4802.80,4985.60,0
DAX,20090527,5002.34,5035.51,4962.76,5000.77,0
DAX,20090528,4958.65,4986.96,4884.92,4932.88,0
DAX,20090529,4964.91,5009.60,4927.67,4940.82,0
DAX,20090601,4992.10,5156.62,4991.21,5142.56,0
DAX,20090602,5116.38,5177.59,5096.00,5144.06,0
DAX,20090603,5150.02,5158.33,5036.54,5054.53,0
DAX,20090604,5059.80,5121.00,5044.17,5064.80,0
DAX,20090605,5092.62,5165.27,5047.83,5077.03,0
DAX,20090608,5060.72,5060.72,4969.96,5004.72,0
DAX,20090609,5018.41,5064.36,4982.12,4997.86,0
DAX,20090610,5047.53,5133.40,5034.81,5051.18,0
DAX,20090611,5039.97,5120.87,5038.03,5107.26,0
DAX,20090612,5098.01,5108.77,5044.33,5069.24,0
DAX,20090615,5051.35,5051.35,4886.40,4889.94,0
DAX,20090616,4899.81,4933.79,4870.20,4890.72,0
DAX,20090617,4883.06,4886.65,4761.20,4799.98,0
DAX,20090618,4810.35,4858.67,4768.94,4837.48,0
DAX,20090619,4844.82,4878.82,4816.12,4839.46,0
DAX,20090622,4837.28,4846.09,4693.34,4693.40,0
DAX,20090623,4680.34,4752.86,4669.80,4707.15,0
DAX,20090624,4728.78,4840.35,4698.19,4836.01,0
DAX,20090625,4838.04,4838.04,4720.24,4800.56,0
DAX,20090626,4818.19,4866.80,4753.93,4776.47,0
DAX,20090629,4768.11,4901.36,4762.61,4885.09,0
DAX,20090630,4897.46,4905.64,4790.17,4808.64,0
DAX,20090701,4820.61,4930.35,4818.91,4905.44,0
DAX,20090702,4891.00,4891.00,4718.09,4718.49,0
DAX,20090703,4738.00,4748.32,4685.27,4708.21,0
DAX,20090706,4669.66,4686.90,4611.21,4651.82,0
DAX,20090707,4663.37,4703.30,4590.69,4598.19,0
DAX,20090708,4594.87,4630.62,4558.00,4572.65,0
DAX,20090709,4600.17,4669.92,4596.32,4630.07,0
DAX,20090710,4613.12,4644.55,4570.05,4576.31,0
DAX,20090713,4564.94,4722.34,4524.01,4722.34,0
DAX,20090714,4734.20,4802.98,4705.91,4781.69,0
DAX,20090715,4799.25,4928.45,4798.69,4928.44,0
DAX,20090716,4920.77,4998.68,4904.24,4957.19,0
DAX,20090717,4980.01,5017.60,4960.65,4978.40,0
DAX,20090720,5014.50,5063.60,5007.95,5030.15,0
DAX,20090721,5041.19,5141.36,5027.30,5093.97,0
DAX,20090722,5098.84,5137.51,5050.40,5121.56,0
DAX,20090723,5129.22,5258.84,5101.26,5247.28,0
DAX,20090724,5233.85,5301.91,5202.02,5229.36,0
DAX,20090727,5277.72,5309.62,5216.49,5251.55,0
DAX,20090728,5261.90,5304.05,5174.59,5174.74,0
DAX,20090729,5168.89,5307.82,5159.25,5270.32,0
DAX,20090730,5293.55,5396.95,5251.50,5360.66,0
DAX,20090731,5349.14,5383.02,5303.69,5332.14,0
DAX,20090803,5330.87,5463.32,5309.35,5426.85,0
DAX,20090804,5418.83,5427.57,5360.44,5417.02,0
DAX,20090805,5406.38,5451.77,5333.52,5353.01,0
DAX,20090806,5389.58,5422.02,5340.36,5369.98,0
DAX,20090807,5366.38,5480.93,5312.78,5458.96,0
DAX,20090810,5451.79,5452.20,5390.70,5418.12,0
DAX,20090811,5423.16,5455.18,5272.36,5285.81,0
DAX,20090812,5283.41,5367.63,5252.15,5350.09,0
DAX,20090813,5357.77,5455.27,5357.77,5401.11,0
DAX,20090814,5402.99,5444.13,5289.78,5309.11,0
DAX,20090817,5296.33,5296.33,5173.84,5201.61,0
DAX,20090818,5218.09,5250.74,5200.47,5250.74,0
DAX,20090819,5210.47,5253.71,5158.60,5231.98,0
DAX,20090820,5261.66,5325.86,5261.66,5311.06,0
DAX,20090821,5296.01,5478.18,5286.23,5462.74,0
DAX,20090824,5482.60,5531.76,5481.36,5519.75,0
DAX,20090825,5482.99,5575.53,5472.63,5557.09,0
DAX,20090826,5548.77,5572.47,5500.10,5521.97,0
DAX,20090827,5512.90,5540.43,5432.06,5470.33,0
DAX,20090828,5512.17,5573.89,5502.46,5517.35,0
DAX,20090831,5474.62,5495.56,5437.92,5464.61,0
DAX,20090901,5479.35,5507.48,5327.29,5327.29,0
DAX,20090902,5325.94,5337.84,5263.11,5319.84,0
DAX,20090903,5332.50,5364.03,5278.50,5301.42,0
DAX,20090904,5328.59,5404.30,5320.28,5384.43,0
DAX,20090907,5400.76,5477.13,5400.76,5463.51,0
DAX,20090908,5474.69,5502.77,5455.38,5481.73,0
DAX,20090909,5463.93,5578.15,5450.40,5574.26,0
DAX,20090910,5596.45,5626.97,5547.37,5594.77,0
DAX,20090911,5601.65,5653.15,5601.65,5624.02,0
DAX,20090914,5599.58,5623.74,5532.30,5620.24,0
DAX,20090915,5637.21,5649.66,5584.53,5628.98,0
DAX,20090916,5640.99,5713.49,5640.94,5700.26,0
DAX,20090917,5722.37,5748.24,5703.22,5731.14,0
DAX,20090918,5711.34,5760.83,5701.04,5703.83,0
DAX,20090921,5698.53,5698.53,5617.80,5668.65,0
DAX,20090922,5686.84,5752.70,5686.84,5709.38,0
DAX,20090923,5705.88,5754.04,5672.08,5702.05,0
DAX,20090924,5684.49,5741.54,5586.23,5605.21,0
DAX,20090925,5615.79,5620.13,5559.47,5581.41,0
DAX,20090928,5595.36,5736.31,5554.53,5736.31,0
DAX,20090929,5736.79,5756.26,5690.19,5713.52,0
DAX,20090930,5728.48,5744.59,5619.48,5675.16,0
DAX,20091001,5681.88,5726.97,5554.25,5554.55,0
DAX,20091002,5532.65,5536.63,5442.32,5467.90,0
DAX,20091005,5477.81,5511.64,5440.23,5508.85,0
DAX,20091006,5518.69,5662.01,5518.69,5657.64,0
DAX,20091007,5650.25,5690.92,5626.38,5640.75,0
DAX,20091008,5679.51,5727.87,5666.79,5716.54,0
DAX,20091009,5701.49,5748.33,5673.69,5711.88,0
DAX,20091012,5727.31,5814.21,5727.31,5783.23,0
DAX,20091013,5777.89,5786.92,5695.16,5714.31,0
DAX,20091014,5756.69,5859.63,5756.65,5854.14,0
DAX,20091015,5853.45,5869.22,5805.90,5830.77,0
DAX,20091016,5845.69,5885.78,5731.05,5743.39,0
DAX,20091019,5761.30,5857.13,5761.30,5852.56,0
DAX,20091020,5856.13,5888.21,5801.44,5811.77,0
DAX,20091021,5827.09,5858.19,5736.85,5833.49,0
DAX,20091022,5805.53,5805.92,5712.82,5762.93,0
