Name,Date,Open,High,Low,Close,Volume
BOVESPA,20120925,61913.20,61947.23,60357.18,60501.10,0
BOVESPA,20120926,60506.24,60506.24,59724.75,60478.05,0
BOVESPA,20120927,60482.86,60888.83,59876.33,60239.79,0
BOVESPA,20120928,60239.79,60239.79,58864.37,59175.86,0
BOVESPA,20121001,59171.24,60215.51,59171.24,59570.80,0
BOVESPA,20121002,59574.68,60090.61,59027.58,59222.08,0
BOVESPA,20121003,59222.08,59483.26,58541.87,58627.33,0
BOVESPA,20121004,58627.49,59002.07,58104.97,58458.00,0
BOVESPA,20121005,58460.25,59440.58,58414.42,58571.59,0
BOVESPA,20121008,58571.59,59317.85,58169.60,59317.15,0
BOVESPA,20121009,59318.84,59696.58,58615.57,58939.46,0
BOVESPA,20121010,58944.13,59319.88,58340.53,58456.28,0
BOVESPA,20121011,58460.02,59359.63,58460.02,59161.72,0
BOVESPA,20121015,59164.26,59757.71,58789.83,59601.71,0
BOVESPA,20121016,59602.21,60411.52,59484.16,59743.87,0
BOVESPA,20121017,59742.40,60397.85,59682.88,60087.29,0
BOVESPA,20121018,60087.38,60087.38,59321.52,59733.90,0
BOVESPA,20121019,59701.02,59846.13,58782.08,58922.04,0
BOVESPA,20121022,58924.81,59204.62,58540.97,58700.30,0
BOVESPA,20121023,58678.92,58678.92,57387.79,57690.24,0
BOVESPA,20121024,57685.63,57985.95,57158.65,57160.74,0
BOVESPA,20121025,57160.74,58273.55,57160.74,57836.78,0
BOVESPA,20121026,57833.44,57833.44,57060.99,57276.81,0
BOVESPA,20121029,57266.83,57266.83,56580.85,57176.58,0
BOVESPA,20121030,57178.08,57763.82,57178.08,57683.76,0
BOVESPA,20121031,57682.24,57935.41,56929.03,57068.18,0
BOVESPA,20121101,57065.39,58382.68,56959.94,58382.68,0
BOVESPA,20121105,58374.29,58374.29,57550.95,58209.76,0
BOVESPA,20121106,58220.49,59560.83,58173.63,59458.59,0
BOVESPA,20121107,59460.27,59460.27,58274.14,58517.35,0
