Name,Date,Open,High,Low,Close,Volume
FT-SE100,19981113,5457.30,5464.90,5370.60,5463.20,0
FT-SE100,19981116,5472.10,5540.70,5472.10,5510.50,0
FT-SE100,19981117,5505.40,5562.40,5491.90,5502.70,0
FT-SE100,19981118,5508.30,5554.20,5467.10,5474.00,0
FT-SE100,19981119,5481.30,5616.70,5468.10,5606.20,0
FT-SE100,19981120,5613.50,5751.90,5609.80,5717.50,0
FT-SE100,19981123,5737.90,5854.40,5737.90,5848.40,0
FT-SE100,19981124,5852.80,5881.70,5773.00,5798.30,0
FT-SE100,19981125,5836.00,5836.00,5732.00,5755.30,0
FT-SE100,19981126,5755.80,5854.50,5744.10,5827.90,0
FT-SE100,19981127,5808.80,5870.80,5768.70,5844.20,0
FT-SE100,19981130,5831.50,5866.30,5743.90,5743.90,0
FT-SE100,19981201,5723.30,5723.30,5519.30,5537.50,0
FT-SE100,19981202,5550.00,5565.30,5489.50,5507.20,0
FT-SE100,19981203,5487.90,5597.20,5377.20,5566.10,0
FT-SE100,19981204,5544.90,5613.70,5489.30,5581.90,0
FT-SE100,19981207,5599.90,5624.80,5573.60,5576.70,0
FT-SE100,19981208,5592.10,5639.80,5582.00,5615.70,0
FT-SE100,19981209,5635.20,5691.70,5572.40,5669.10,0
FT-SE100,19981210,5671.30,5712.70,5614.60,5660.30,0
FT-SE100,19981211,5658.30,5658.30,5515.50,5541.70,0
FT-SE100,19981214,5535.70,5548.00,5468.40,5534.50,0
FT-SE100,19981215,5529.20,5559.80,5511.60,5557.10,0
FT-SE100,19981216,5576.40,5636.80,5568.40,5630.40,0
FT-SE100,19981217,5634.90,5685.50,5591.10,5685.20,0
FT-SE100,19981218,5689.60,5772.10,5674.00,5741.90,0
FT-SE100,19981221,5736.90,5892.30,5736.10,5876.50,0
FT-SE100,19981222,5871.10,5893.30,5825.20,5843.30,0
FT-SE100,19981223,5835.90,5908.80,5835.90,5908.80,0
FT-SE100,19981224,5909.40,5911.50,5867.10,5867.20,0
FT-SE100,19981229,5873.40,5970.10,5873.40,5941.50,0
FT-SE100,19981230,5932.70,5944.90,5809.00,5882.60,0
FT-SE100,19990104,5909.40,5916.90,5811.30,5879.40,0
FT-SE100,19990105,5882.30,5980.50,5875.80,5958.20,0
FT-SE100,19990106,5968.90,6157.40,5968.90,6148.80,0
FT-SE100,19990107,6145.90,6153.70,6042.50,6101.20,0
FT-SE100,19990108,6115.40,6195.60,6114.80,6147.20,0
FT-SE100,19990111,6164.60,6186.50,6063.30,6085.00,0
FT-SE100,19990112,6086.10,6140.30,6024.50,6033.60,0
FT-SE100,19990113,5984.20,5984.20,5746.50,5850.10,0
FT-SE100,19990114,5842.00,5937.80,5798.70,5820.20,0
FT-SE100,19990115,5804.60,5941.00,5736.80,5941.00,0
FT-SE100,19990118,6013.40,6123.90,6013.20,6123.90,0
FT-SE100,19990119,6106.50,6138.70,6016.40,6027.60,0
FT-SE100,19990120,6050.50,6129.10,6048.80,6105.60,0
FT-SE100,19990121,6097.60,6124.60,6021.90,6022.30,0
FT-SE100,19990122,5972.00,5972.00,5835.10,5861.20,0
FT-SE100,19990125,5844.50,5905.80,5749.30,5880.90,0
FT-SE100,19990126,5893.80,5927.80,5822.90,5885.70,0
FT-SE100,19990127,5947.80,5989.30,5859.50,5876.40,0
FT-SE100,19990128,5856.70,5959.80,5841.20,5872.50,0
FT-SE100,19990129,5902.60,5941.70,5832.00,5896.00,0
FT-SE100,19990201,5926.00,6045.00,5925.70,6012.40,0
FT-SE100,19990202,6004.80,6031.80,5915.20,6013.00,0
FT-SE100,19990203,6012.40,6048.20,5922.80,5940.30,0
FT-SE100,19990204,5993.00,6041.50,5924.70,5939.90,0
FT-SE100,19990205,5932.20,5940.80,5848.40,5855.30,0
