Name,Date,Open,High,Low,Close,Volume
CAC40,20070924,5685.44,5711.80,5673.07,5692.49,0
CAC40,20070925,5662.94,5673.96,5608.69,5641.59,0
CAC40,20070926,5664.89,5715.31,5662.54,5690.77,0
CAC40,20070927,5729.74,5752.89,5717.49,5733.37,0
CAC40,20070928,5731.26,5734.12,5679.03,5715.69,0
CAC40,20071001,5669.24,5780.79,5660.76,5773.26,0
CAC40,20071002,5806.73,5823.50,5793.19,5799.27,0
CAC40,20071003,5798.24,5809.50,5779.45,5806.18,0
CAC40,20071004,5783.48,5825.94,5776.18,5804.39,0
CAC40,20071005,5812.90,5854.81,5793.68,5843.24,0
CAC40,20071008,5852.06,5852.30,5824.07,5829.40,0
CAC40,20071009,5819.83,5863.95,5805.67,5861.93,0
CAC40,20071010,5867.37,5874.96,5808.48,5838.49,0
CAC40,20071011,5845.16,5882.07,5835.78,5862.83,0
CAC40,20071012,5812.12,5843.95,5779.04,5843.95,0
CAC40,20071015,5843.85,5867.95,5795.67,5807.44,0
CAC40,20071016,5777.03,5789.67,5739.86,5774.36,0
CAC40,20071017,5767.82,5843.76,5759.98,5818.80,0
CAC40,20071018,5829.64,5838.97,5740.81,5767.24,0
CAC40,20071019,5751.56,5780.50,5728.36,5740.48,0
CAC40,20071022,5643.41,5669.16,5630.80,5661.27,0
CAC40,20071023,5694.33,5728.85,5686.22,5705.05,0
CAC40,20071024,5711.20,5733.87,5654.10,5674.67,0
CAC40,20071025,5722.09,5767.11,5710.05,5760.30,0
CAC40,20071026,5768.91,5805.03,5744.93,5794.87,0
CAC40,20071029,5849.38,5850.81,5822.44,5836.19,0
CAC40,20071030,5820.51,5822.99,5795.18,5803.93,0
CAC40,20071031,5805.91,5847.95,5793.84,5847.95,0
CAC40,20071101,5850.23,5855.35,5704.81,5730.92,0
CAC40,20071102,5682.06,5726.12,5668.67,5720.42,0
CAC40,20071105,5670.55,5697.71,5660.14,5684.62,0
CAC40,20071106,5701.39,5728.70,5683.98,5709.42,0
