"350200575",TARNÓW,"2025","01","29",13.0,,5.4,,9.2,,0.7,,0.0,,W,,"9",,"9",4.0,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,,"9",,"9",,"8"
"350200575",TARNÓW,"2025","01","30",14.2,,-0.5,,6.0,,-5.3,,,"9",,,"9",,"9",8.3,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","01","31",11.1,,-0.5,,3.4,,-5.1,,0.0,,W,,"9",,"9",3.5,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","02","01",4.3,,0.3,,2.3,,-2.2,,,"9",,,"8",,"8",0.3,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","02","02",3.1,,0.6,,1.4,,-0.3,,0.1,,W,,"8",,"8",,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","02","03",2.7,,-1.7,,-0.1,,-6.1,,0.0,,S,0,,,"9",0.7,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","02","04",3.7,,-2.1,,0.4,,-6.5,,,"9",,,"9",,"9",0.6,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","02","05",6.3,,-2.1,,1.6,,-5.9,,0.0,,S,,"9",,"9",3.8,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","02","06",2.3,,-1.0,,1.2,,-4.4,,0.1,,S,,"9",,"9",,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,,"9",,"9",,"8"
"350200575",TARNÓW,"2025","02","07",3.5,,-1.4,,0.5,,-2.6,,,"9",,,"9",,"9",4.4,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","02","08",5.7,,-1.9,,0.6,,-2.6,,,"9",,,"8",,"8",0.8,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","02","09",7.1,,-6.5,,-1.2,,-10.1,,,"9",,,"8",,"8",8.2,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",R,"01",,,"9",,"8"
"350200575",TARNÓW,"2025","02","10",2.6,,-8.0,,-3.2,,-12.8,,,"9",,,"9",,"9",8.0,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"08",,,"9",,"8"
"350200575",TARNÓW,"2025","02","11",-0.4,,-8.3,,-5.1,,-12.3,,,"9",,,"9",,"9",7.5,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"08",,,"9",,"8"
"350200575",TARNÓW,"2025","02","12",7.2,,-8.2,,-0.6,,-12.6,,,"9",,,"9",,"9",7.1,,,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"12",,,"9",,"8"
"350200575",TARNÓW,"2025","02","13",6.1,,-0.2,,2.7,,-5.7,,0.4,,S,,"9",,"9",,"9",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",,"8",Z,"11",,,"9",,"8"
